estado;sigla;região;nome;Pop_est_2009;PIB;PIB_percapita;_merge
RIO GRANDE DO SUL;RS;SUL;Dona Francisca;3593;40484.5625;11267.62011719;both
RIO GRANDE DO SUL;RS;SUL;Hulha Negra;6448;92290.2734375;14313.00976562;both
RIO GRANDE DO SUL;RS;SUL;Mampituba;2972;27385.796875;9214.59960938;both
RIO GRANDE DO SUL;RS;SUL;Tapes;17216;199885.421875;11610.45019531;both
RIO GRANDE DO SUL;RS;SUL;Arambaré;3929;72357.953125;18416.38085938;both
RIO GRANDE DO SUL;RS;SUL;Tavares;5283;59011.0859375;11170.0;both
RIO GRANDE DO SUL;RS;SUL;Balneário Pinhal;11840;96947.640625;8188.14990234;both
RIO GRANDE DO SUL;RS;SUL;Barra do Rio Azul;1978;28652.81054688;14485.75;both
RIO GRANDE DO SUL;RS;SUL;São Vicente do Sul;8659;110058.625;12710.3203125;both
RIO GRANDE DO SUL;RS;SUL;Jaguarão;28244;364778.5;12915.25976562;both
RIO GRANDE DO SUL;RS;SUL;Faxinal do Soturno;6407;93779.3671875;14637.01953125;both
RIO GRANDE DO SUL;RS;SUL;Tucunduva;5988;117462.90625;19616.38085938;both
RIO GRANDE DO SUL;RS;SUL;Cândido Godói;6722;95233.1640625;14167.37988281;both
RIO GRANDE DO SUL;RS;SUL;Nova Pádua;2598;49243.48046875;18954.38085938;both
RIO GRANDE DO SUL;RS;SUL;Igrejinha;33551;690711.4375;20586.91015625;both
RIO GRANDE DO SUL;RS;SUL;Dom Pedrito;38767;680121.875;17543.83984375;both
RIO GRANDE DO SUL;RS;SUL;Caçapava do Sul;33060;407264.375;12318.95019531;both
RIO GRANDE DO SUL;RS;SUL;Novo Xingu;1926;21380.43359375;11100.95019531;both
RIO GRANDE DO SUL;RS;SUL;Vitória das Missões;3676;44029.72265625;11977.62011719;both
RIO GRANDE DO SUL;RS;SUL;Travesseiro;2471;34130.4921875;13812.41992188;both
RIO GRANDE DO SUL;RS;SUL;Rio Grande;196337;6280858.0;31990.18945312;both
RIO GRANDE DO SUL;RS;SUL;Quatro Irmãos;1791;32741.546875;18281.15039062;both
RIO GRANDE DO SUL;RS;SUL;Sananduva;15216;277202.40625;18217.8203125;both
RIO GRANDE DO SUL;RS;SUL;São Pedro da Serra;3311;28525.84765625;8615.48046875;both
RIO GRANDE DO SUL;RS;SUL;Santa Cecília do Sul;1776;28719.18554688;16170.70996094;both
RIO GRANDE DO SUL;RS;SUL;Derrubadas;3391;41730.37890625;12306.21972656;both
RIO GRANDE DO SUL;RS;SUL;São Gabriel;59337;798197.0;13451.9296875;both
RIO GRANDE DO SUL;RS;SUL;Picada Café;5039;153711.953125;30504.4609375;both
RIO GRANDE DO SUL;RS;SUL;Bom Jesus;12201;197372.390625;16176.74023438;both
RIO GRANDE DO SUL;RS;SUL;Pinheirinho do Vale;4635;49996.953125;10786.83007812;both
RIO GRANDE DO SUL;RS;SUL;Piratini;21180;191053.515625;9020.46972656;both
RIO GRANDE DO SUL;RS;SUL;Crissiumal;15096;168315.0625;11149.65039062;both
RIO GRANDE DO SUL;RS;SUL;Roque Gonzales;7394;86025.9296875;11634.55957031;both
RIO GRANDE DO SUL;RS;SUL;Selbach;4912;96666.890625;19679.74023438;both
RIO GRANDE DO SUL;RS;SUL;Glorinha;7531;188674.734375;25053.08007812;both
RIO GRANDE DO SUL;RS;SUL;Capão Bonito do Sul;1877;48154.8359375;25655.2109375;both
RIO GRANDE DO SUL;RS;SUL;Pareci Novo;3232;52567.12109375;16264.58007812;both
RIO GRANDE DO SUL;RS;SUL;Muçum;4685;79309.03125;16928.2890625;both
RIO GRANDE DO SUL;RS;SUL;Chiapetta;4094;76856.4765625;18772.94921875;both
RIO GRANDE DO SUL;RS;SUL;Chuvisca;5159;69552.2109375;13481.71972656;both
RIO GRANDE DO SUL;RS;SUL;Canela;41115;370663.5625;9015.29003906;both
RIO GRANDE DO SUL;RS;SUL;Fazenda Vilanova;3248;148094.75;45595.671875;both
RIO GRANDE DO SUL;RS;SUL;São Martinho;5910;78099.75;13214.84960938;both
RIO GRANDE DO SUL;RS;SUL;Vila Maria;4299;109764.3515625;25532.52929688;both
RIO GRANDE DO SUL;RS;SUL;Coxilha;2997;79944.40625;26674.81054688;both
RIO GRANDE DO SUL;RS;SUL;Chapada;9673;190121.703125;19654.88085938;both
RIO GRANDE DO SUL;RS;SUL;São Lourenço do Sul;43388;528960.375;12191.40039062;both
RIO GRANDE DO SUL;RS;SUL;Serafina Corrêa;14733;328562.90625;22301.15039062;both
RIO GRANDE DO SUL;RS;SUL;Paraí;6979;130695.2578125;18726.9296875;both
RIO GRANDE DO SUL;RS;SUL;Vale Real;5031;48317.95703125;9604.04980469;both
RIO GRANDE DO SUL;RS;SUL;Palmitinho;7134;75226.9296875;10544.84960938;both
RIO GRANDE DO SUL;RS;SUL;Santana da Boa Vista;8891;83511.515625;9392.80957031;both
RIO GRANDE DO SUL;RS;SUL;Sede Nova;2996;42928.94140625;14328.75;both
RIO GRANDE DO SUL;RS;SUL;Gramado Xavier;4124;42941.70703125;10412.63964844;both
RIO GRANDE DO SUL;RS;SUL;Vacaria;62831;926080.9375;14739.24023438;both
RIO GRANDE DO SUL;RS;SUL;Fortaleza dos Valos;4635;123020.5;26541.640625;both
RIO GRANDE DO SUL;RS;SUL;Antônio Prado;14274;234290.609375;16413.80078125;both
RIO GRANDE DO SUL;RS;SUL;Carazinho;60388;919009.875;15218.41992188;both
RIO GRANDE DO SUL;RS;SUL;Lajeado;72208;1810064.5;25067.36914062;both
RIO GRANDE DO SUL;RS;SUL;Rolante;20306;218809.78125;10775.62011719;both
RIO GRANDE DO SUL;RS;SUL;Três Passos;23911;350329.9375;14651.41015625;both
RIO GRANDE DO SUL;RS;SUL;Vale Verde;3392;50805.16015625;14977.94042969;both
RIO GRANDE DO SUL;RS;SUL;São Nicolau;5959;54939.72265625;9219.62011719;both
RIO GRANDE DO SUL;RS;SUL;Santo Antônio do Planalto;2108;45459.1953125;21565.08007812;both
RIO GRANDE DO SUL;RS;SUL;Cruzeiro do Sul;12752;155682.796875;12208.5;both
RIO GRANDE DO SUL;RS;SUL;Imigrante;3125;72431.109375;23177.9609375;both
RIO GRANDE DO SUL;RS;SUL;Roca Sales;10468;218504.484375;20873.5703125;both
RIO GRANDE DO SUL;RS;SUL;Santana do Livramento;84079;877885.9375;10441.20019531;both
RIO GRANDE DO SUL;RS;SUL;São Valentim do Sul;2336;34529.40234375;14781.41992188;both
RIO GRANDE DO SUL;RS;SUL;Tuparendi;8866;131709.171875;14855.53027344;both
RIO GRANDE DO SUL;RS;SUL;Carlos Barbosa;25866;721714.0625;27902.0390625;both
RIO GRANDE DO SUL;RS;SUL;Capão do Cipó;3485;105410.21875;30246.83007812;both
RIO GRANDE DO SUL;RS;SUL;Uruguaiana;127045;2288915.5;18016.5703125;both
RIO GRANDE DO SUL;RS;SUL;Almirante Tamandaré do Sul;2208;58480.27734375;26485.63085938;both
RIO GRANDE DO SUL;RS;SUL;Campinas do Sul;5745;86499.9921875;15056.5703125;both
RIO GRANDE DO SUL;RS;SUL;Cerro Largo;12861;266408.5;20714.44921875;both
RIO GRANDE DO SUL;RS;SUL;Cachoeira do Sul;86557;1226333.875;14167.9296875;both
RIO GRANDE DO SUL;RS;SUL;Santo Augusto;13845;221980.84375;16033.29003906;both
RIO GRANDE DO SUL;RS;SUL;Vila Flores;3305;80535.53125;24367.7890625;both
RIO GRANDE DO SUL;RS;SUL;Montauri;1606;26309.73242188;16382.15039062;both
RIO GRANDE DO SUL;RS;SUL;Nova Bréscia;3291;42255.71875;12839.78027344;both
RIO GRANDE DO SUL;RS;SUL;Ipê;6210;97232.75;15657.45019531;both
RIO GRANDE DO SUL;RS;SUL;São Luiz Gonzaga;34999;446546.65625;12758.83984375;both
RIO GRANDE DO SUL;RS;SUL;Vespasiano Correa;1967;39798.56640625;20233.13085938;both
RIO GRANDE DO SUL;RS;SUL;Não-Me-Toque;16012;439259.09375;27433.11914062;both
RIO GRANDE DO SUL;RS;SUL;Viadutos;5728;58895.875;10282.09960938;both
RIO GRANDE DO SUL;RS;SUL;São José do Sul;2010;25434.3984375;12653.9296875;both
RIO GRANDE DO SUL;RS;SUL;Vila Lângaro;2293;38823.68359375;16931.390625;both
RIO GRANDE DO SUL;RS;SUL;Esperança do Sul;3468;34524.50390625;9955.16015625;both
RIO GRANDE DO SUL;RS;SUL;Santo Expedito do Sul;2684;38706.75390625;14421.29003906;both
RIO GRANDE DO SUL;RS;SUL;Herveiras;2882;32523.8359375;11285.16015625;both
RIO GRANDE DO SUL;RS;SUL;Barros Cassal;11879;112400.703125;9462.12988281;both
RIO GRANDE DO SUL;RS;SUL;Quevedos;2839;60463.88671875;21297.59960938;both
RIO GRANDE DO SUL;RS;SUL;Independência;6715;99997.7265625;14891.69042969;both
RIO GRANDE DO SUL;RS;SUL;Gramado;33706;523359.53125;15527.19042969;both
RIO GRANDE DO SUL;RS;SUL;Brochier;4876;54457.4296875;11168.45996094;both
RIO GRANDE DO SUL;RS;SUL;Nicolau Vergueiro;1803;45804.63671875;25404.6796875;both
RIO GRANDE DO SUL;RS;SUL;Cambará do Sul;7238;100088.4609375;13828.19042969;both
RIO GRANDE DO SUL;RS;SUL;Pontão;4040;107567.1953125;26625.5390625;both
RIO GRANDE DO SUL;RS;SUL;Pedro Osório;8297;78699.4921875;9485.29003906;both
RIO GRANDE DO SUL;RS;SUL;Tabaí;4338;34460.4375;7943.85009766;both
RIO GRANDE DO SUL;RS;SUL;Jacutinga;3615;72566.6875;20073.76953125;both
RIO GRANDE DO SUL;RS;SUL;Forquetinha;2614;26965.09960938;10315.65039062;both
RIO GRANDE DO SUL;RS;SUL;Muitos Capões;3104;130000.5546875;41881.62109375;both
RIO GRANDE DO SUL;RS;SUL;Santa Vitória do Palmar;31605;442481.40625;14000.36035156;both
RIO GRANDE DO SUL;RS;SUL;Sapiranga;78045;1101219.625;14110.05957031;both
RIO GRANDE DO SUL;RS;SUL;Rodeio Bonito;5880;62839.40234375;10686.96972656;both
RIO GRANDE DO SUL;RS;SUL;São Pedro do Butiá;2802;56712.58203125;20240.0390625;both
RIO GRANDE DO SUL;RS;SUL;Linha Nova;1516;19915.02148438;13136.55957031;both
RIO GRANDE DO SUL;RS;SUL;Vista Gaúcha;2804;37875.15625;13507.54980469;both
RIO GRANDE DO SUL;RS;SUL;Santo Antônio da Patrulha;39500;496112.75;12559.8203125;both
RIO GRANDE DO SUL;RS;SUL;Silveira Martins;2537;29473.42773438;11617.4296875;both
RIO GRANDE DO SUL;RS;SUL;Dom Pedro de Alcântara;2851;28221.046875;9898.65039062;both
RIO GRANDE DO SUL;RS;SUL;Severiano de Almeida;3966;52835.09765625;13322.00976562;both
RIO GRANDE DO SUL;RS;SUL;Dilermando de Aguiar;3215;47502.75;14775.34960938;both
RIO GRANDE DO SUL;RS;SUL;Mato Leitão;3827;95309.7109375;24904.55078125;both
RIO GRANDE DO SUL;RS;SUL;Santo Cristo;14585;265706.9375;18217.8203125;both
RIO GRANDE DO SUL;RS;SUL;André da Rocha;1276;42260.59375;33119.58984375;both
RIO GRANDE DO SUL;RS;SUL;Mato Castelhano;2747;55210.82421875;20098.58984375;both
RIO GRANDE DO SUL;RS;SUL;Novo Machado;4246;56553.53125;13319.25;both
RIO GRANDE DO SUL;RS;SUL;Caibaté;5212;66182.6328125;12698.12988281;both
RIO GRANDE DO SUL;RS;SUL;Rio Pardo;38989;469216.03125;12034.5703125;both
RIO GRANDE DO SUL;RS;SUL;Dezesseis de Novembro;2923;29492.16796875;10089.69042969;both
RIO GRANDE DO SUL;RS;SUL;Campestre da Serra;3328;57898.2734375;17397.3203125;both
RIO GRANDE DO SUL;RS;SUL;Capão da Canoa;40861;464272.90625;11362.25;both
RIO GRANDE DO SUL;RS;SUL;Cerro Grande do Sul;9854;94414.78125;9581.37011719;both
RIO GRANDE DO SUL;RS;SUL;Pelotas;345181;3847928.0;11147.5703125;both
RIO GRANDE DO SUL;RS;SUL;São José do Norte;26116;213364.296875;8169.87011719;both
RIO GRANDE DO SUL;RS;SUL;Garibaldi;30518;899678.0;29480.24023438;both
RIO GRANDE DO SUL;RS;SUL;Sagrada Família;2668;27485.80078125;10302.01953125;both
RIO GRANDE DO SUL;RS;SUL;Parobé;51634;512048.65625;9916.88964844;both
RIO GRANDE DO SUL;RS;SUL;Tramandaí;44040;393147.09375;8927.04980469;both
RIO GRANDE DO SUL;RS;SUL;Barão de Cotegipe;6724;91043.1484375;13540.03027344;both
RIO GRANDE DO SUL;RS;SUL;Bom Progresso;2404;27404.21679688;11399.41992188;both
RIO GRANDE DO SUL;RS;SUL;Maquiné;7652;82090.3515625;10727.95996094;both
RIO GRANDE DO SUL;RS;SUL;Marques de Souza;4122;46870.01953125;11370.70019531;both
RIO GRANDE DO SUL;RS;SUL;União da Serra;1649;31442.67773438;19067.72070312;both
RIO GRANDE DO SUL;RS;SUL;Marcelino Ramos;5329;59109.97265625;11092.12988281;both
RIO GRANDE DO SUL;RS;SUL;Encruzilhada do Sul;25154;216951.15625;8624.91992188;both
RIO GRANDE DO SUL;RS;SUL;Nova Bassano;9249;364664.65625;39427.46875;both
RIO GRANDE DO SUL;RS;SUL;Nova Prata;24252;685380.0625;28260.76953125;both
RIO GRANDE DO SUL;RS;SUL;Passo do Sobrado;6300;79409.7109375;12604.71972656;both
RIO GRANDE DO SUL;RS;SUL;Lagoa dos Três Cantos;1633;42162.55859375;25819.08007812;both
RIO GRANDE DO SUL;RS;SUL;Braga;3842;38229.2265625;9950.34960938;both
RIO GRANDE DO SUL;RS;SUL;Bozano;2361;36078.76171875;15281.13964844;both
RIO GRANDE DO SUL;RS;SUL;São Sepé;24353;342808.21875;14076.62988281;both
RIO GRANDE DO SUL;RS;SUL;Morro Reuter;5985;74450.25;12439.46972656;both
RIO GRANDE DO SUL;RS;SUL;Camaquã;62723;1060406.25;16906.1796875;both
RIO GRANDE DO SUL;RS;SUL;Santa Margarida do Sul;2235;68161.2578125;30497.2109375;both
RIO GRANDE DO SUL;RS;SUL;Jaquirana;4429;39487.2890625;8915.62011719;both
RIO GRANDE DO SUL;RS;SUL;Xangri-lá;11721;160877.53125;13725.58007812;both
RIO GRANDE DO SUL;RS;SUL;Unistalda;2396;28591.38867188;11932.96972656;both
RIO GRANDE DO SUL;RS;SUL;Alegrete;78984;1123318.5;14222.09960938;both
RIO GRANDE DO SUL;RS;SUL;Caseiros;3132;44075.60546875;14072.66992188;both
RIO GRANDE DO SUL;RS;SUL;Camargo;2549;51100.84765625;20047.41015625;both
RIO GRANDE DO SUL;RS;SUL;Santo Antônio do Palma;2295;35738.61328125;15572.37988281;both
RIO GRANDE DO SUL;RS;SUL;Alegria;4775;48344.25390625;10124.45019531;both
RIO GRANDE DO SUL;RS;SUL;Floriano Peixoto;2155;29052.140625;13481.26953125;both
RIO GRANDE DO SUL;RS;SUL;Tupanciretã;23842;597097.8125;25043.94921875;both
RIO GRANDE DO SUL;RS;SUL;São Jorge;2825;49034.63671875;17357.390625;both
RIO GRANDE DO SUL;RS;SUL;Ivorá;2424;31861.1171875;13144.03027344;both
RIO GRANDE DO SUL;RS;SUL;Barra do Ribeiro;11762;142471.171875;12112.83984375;both
RIO GRANDE DO SUL;RS;SUL;Vanini;2045;26400.24804688;12909.66015625;both
RIO GRANDE DO SUL;RS;SUL;Liberato Salzano;6167;75537.046875;12248.58984375;both
RIO GRANDE DO SUL;RS;SUL;Tio Hugo;2730;58052.32421875;21264.58984375;both
RIO GRANDE DO SUL;RS;SUL;Monte Alegre dos Campos;3256;31576.25976562;9697.87011719;both
RIO GRANDE DO SUL;RS;SUL;São José do Ouro;7190;110298.859375;15340.58984375;both
RIO GRANDE DO SUL;RS;SUL;Entre-Ijuís;9263;146000.953125;15761.74023438;both
RIO GRANDE DO SUL;RS;SUL;Vicente Dutra;5587;57206.62890625;10239.24023438;both
RIO GRANDE DO SUL;RS;SUL;Estância Velha;43906;633553.375;14429.76953125;both
RIO GRANDE DO SUL;RS;SUL;Araricá;5181;59706.1640625;11524.05957031;both
RIO GRANDE DO SUL;RS;SUL;Guabiju;1702;38074.53515625;22370.47070312;both
RIO GRANDE DO SUL;RS;SUL;Santa Maria do Herval;6476;103114.3828125;15922.54003906;both
RIO GRANDE DO SUL;RS;SUL;Pejuçara;3946;123046.1953125;31182.50976562;both
RIO GRANDE DO SUL;RS;SUL;Faxinalzinho;2607;27758.2265625;10647.5703125;both
RIO GRANDE DO SUL;RS;SUL;Entre Rios do Sul;3087;76808.6171875;24881.31054688;both
RIO GRANDE DO SUL;RS;SUL;Venâncio Aires;67682;1643010.0;24275.43945312;both
RIO GRANDE DO SUL;RS;SUL;Arroio do Padre;2882;26049.45507812;9038.66992188;both
RIO GRANDE DO SUL;RS;SUL;Estrela Velha;3777;74811.6796875;19807.16992188;both
RIO GRANDE DO SUL;RS;SUL;Doutor Ricardo;2101;26910.1171875;12808.24023438;both
RIO GRANDE DO SUL;RS;SUL;Áurea;3789;44621.8984375;11776.70019531;both
RIO GRANDE DO SUL;RS;SUL;São João da Urtiga;5123;59495.82421875;11613.46972656;both
RIO GRANDE DO SUL;RS;SUL;São José das Missões;3039;28139.48828125;9259.45996094;both
RIO GRANDE DO SUL;RS;SUL;Sertão;6644;121542.1953125;18293.52929688;both
RIO GRANDE DO SUL;RS;SUL;São Sebastião do Caí;21272;354538.71875;16666.91992188;both
RIO GRANDE DO SUL;RS;SUL;Jaguari;11762;137539.421875;11693.54003906;both
RIO GRANDE DO SUL;RS;SUL;Estrela;30603;633926.8125;20714.52929688;both
RIO GRANDE DO SUL;RS;SUL;Nova Boa Vista;2113;33201.2890625;15712.87011719;both
RIO GRANDE DO SUL;RS;SUL;Canudos do Vale;2004;21523.9140625;10740.48046875;both
RIO GRANDE DO SUL;RS;SUL;Bento Gonçalves;106999;2591081.5;24215.93945312;both
RIO GRANDE DO SUL;RS;SUL;Novo Tiradentes;2387;25313.7265625;10604.83007812;both
RIO GRANDE DO SUL;RS;SUL;Teutônia;27215;613187.8125;22531.25;both
RIO GRANDE DO SUL;RS;SUL;São João do Polêsine;2782;35900.1484375;12904.44042969;both
RIO GRANDE DO SUL;RS;SUL;São Valentim;3996;45793.0;11459.70996094;both
RIO GRANDE DO SUL;RS;SUL;Itacurubi;3712;51409.2890625;13849.49023438;both
RIO GRANDE DO SUL;RS;SUL;Charqueadas;36045;723649.875;20076.2890625;both
RIO GRANDE DO SUL;RS;SUL;Alpestre;8880;87360.328125;9837.87011719;both
RIO GRANDE DO SUL;RS;SUL;Coqueiros do Sul;3342;45537.92578125;13625.95019531;both
RIO GRANDE DO SUL;RS;SUL;Três Palmeiras;4469;59938.80859375;13412.12988281;both
RIO GRANDE DO SUL;RS;SUL;Constantina;10191;117948.4921875;11573.79003906;both
RIO GRANDE DO SUL;RS;SUL;Sobradinho;14744;170510.5;11564.74023438;both
RIO GRANDE DO SUL;RS;SUL;Cruz Alta;64438;1524519.25;23658.69921875;both
RIO GRANDE DO SUL;RS;SUL;Cerrito;6767;51965.35546875;7679.22998047;both
RIO GRANDE DO SUL;RS;SUL;Lagoão;6702;59938.05078125;8943.30957031;both
RIO GRANDE DO SUL;RS;SUL;Guaporé;22589;334787.625;14820.83007812;both
RIO GRANDE DO SUL;RS;SUL;Ivoti;20160;364619.03125;18086.25976562;both
RIO GRANDE DO SUL;RS;SUL;Minas do Leão;8124;81327.3671875;10010.75;both
RIO GRANDE DO SUL;RS;SUL;Flores da Cunha;26695;517292.5;19377.88085938;both
RIO GRANDE DO SUL;RS;SUL;Terra de Areia;10389;84932.109375;8175.20019531;both
RIO GRANDE DO SUL;RS;SUL;Boa Vista do Sul;2700;37583.06640625;13919.65039062;both
RIO GRANDE DO SUL;RS;SUL;São Valério do Sul;2729;25478.38085938;9336.16015625;both
RIO GRANDE DO SUL;RS;SUL;Sete de Setembro;2134;23714.16796875;11112.54003906;both
RIO GRANDE DO SUL;RS;SUL;Ibirubá;19358;548263.9375;28322.34960938;both
RIO GRANDE DO SUL;RS;SUL;Vera Cruz;23928;418724.6875;17499.359375;both
RIO GRANDE DO SUL;RS;SUL;Tapera;10787;243322.9375;22557.05078125;both
RIO GRANDE DO SUL;RS;SUL;Porto Lucena;5587;49653.62890625;8887.34960938;both
RIO GRANDE DO SUL;RS;SUL;Porto Mauá;2580;31846.53320312;12343.62011719;both
RIO GRANDE DO SUL;RS;SUL;Morrinhos do Sul;3263;32064.82617188;9826.79003906;both
RIO GRANDE DO SUL;RS;SUL;Boa Vista do Buricá;6655;85096.53125;12786.86035156;both
RIO GRANDE DO SUL;RS;SUL;Progresso;6420;74208.53125;11558.95996094;both
RIO GRANDE DO SUL;RS;SUL;Muliterno;1872;30497.47851562;16291.38964844;both
RIO GRANDE DO SUL;RS;SUL;Itaqui;36560;779404.3125;21318.5;both
RIO GRANDE DO SUL;RS;SUL;Caraá;7606;43464.18359375;5714.45996094;both
RIO GRANDE DO SUL;RS;SUL;Herval;7120;69569.1875;9770.95019531;both
RIO GRANDE DO SUL;RS;SUL;Barracão;5401;97695.7890625;18088.4609375;both
RIO GRANDE DO SUL;RS;SUL;Charrua;3642;44772.2265625;12293.30957031;both
RIO GRANDE DO SUL;RS;SUL;Fontoura Xavier;11335;103708.546875;9149.41015625;both
RIO GRANDE DO SUL;RS;SUL;Maximiliano de Almeida;5050;54290.7890625;10750.65039062;both
RIO GRANDE DO SUL;RS;SUL;Alto Feliz;3067;27727.14453125;9040.48046875;both
RIO GRANDE DO SUL;RS;SUL;Miraguaí;4986;48548.41015625;9736.95019531;both
RIO GRANDE DO SUL;RS;SUL;São Domingos do Sul;2961;37326.453125;12606.03027344;both
RIO GRANDE DO SUL;RS;SUL;Guarani das Missões;8414;180706.109375;21476.83984375;both
RIO GRANDE DO SUL;RS;SUL;São Miguel das Missões;7656;168247.109375;21975.84960938;both
RIO GRANDE DO SUL;RS;SUL;São Borja;63035;1158438.625;18377.69921875;both
RIO GRANDE DO SUL;RS;SUL;Jaboticaba;4204;45350.16015625;10787.37988281;both
RIO GRANDE DO SUL;RS;SUL;Mostardas;12392;208354.046875;16813.58984375;both
RIO GRANDE DO SUL;RS;SUL;Barra Funda;2453;63942.12890625;26066.91015625;both
RIO GRANDE DO SUL;RS;SUL;Mato Queimado;1880;25251.08203125;13431.4296875;both
RIO GRANDE DO SUL;RS;SUL;Passo Fundo;187507;3728977.5;19887.140625;both
RIO GRANDE DO SUL;RS;SUL;Farroupilha;63375;1371059.625;21634.08007812;both
RIO GRANDE DO SUL;RS;SUL;Montenegro;59557;1456599.25;24457.23046875;both
RIO GRANDE DO SUL;RS;SUL;Pinhal;2401;39902.15234375;16618.97070312;both
RIO GRANDE DO SUL;RS;SUL;Agudo;17063;264831.875;15520.83007812;both
RIO GRANDE DO SUL;RS;SUL;Osório;41642;612182.75;14701.08984375;both
RIO GRANDE DO SUL;RS;SUL;São José do Hortêncio;4173;64114.3984375;15364.09960938;both
RIO GRANDE DO SUL;RS;SUL;Aratiba;6690;329343.375;49229.19921875;both
RIO GRANDE DO SUL;RS;SUL;Santo Ângelo;75445;1098653.0;14562.29980469;both
RIO GRANDE DO SUL;RS;SUL;Bom Retiro do Sul;11623;134730.1875;11591.69042969;both
RIO GRANDE DO SUL;RS;SUL;Cristal do Sul;3099;26768.12109375;8637.66015625;both
RIO GRANDE DO SUL;RS;SUL;Novo Cabrais;3960;50046.81640625;12638.08007812;both
RIO GRANDE DO SUL;RS;SUL;Giruá;17139;346595.78125;20222.640625;both
RIO GRANDE DO SUL;RS;SUL;Getúlio Vargas;16345;230666.703125;14112.37011719;both
RIO GRANDE DO SUL;RS;SUL;Esteio;81170;2227060.0;27436.98046875;both
RIO GRANDE DO SUL;RS;SUL;Inhacorá;2341;27698.70703125;11832.0;both
RIO GRANDE DO SUL;RS;SUL;Nova Esperança do Sul;5180;64322.1953125;12417.41015625;both
RIO GRANDE DO SUL;RS;SUL;Coqueiro Baixo;1610;16435.03710938;10208.09960938;both
RIO GRANDE DO SUL;RS;SUL;Dois Lajeados;3484;56396.12890625;16187.1796875;both
RIO GRANDE DO SUL;RS;SUL;Santa Maria;268969;3457584.75;12854.95996094;both
RIO GRANDE DO SUL;RS;SUL;Iraí;8518;76730.8984375;9008.08984375;both
RIO GRANDE DO SUL;RS;SUL;Santa Bárbara do Sul;9164;269983.96875;29461.36914062;both
RIO GRANDE DO SUL;RS;SUL;Gravataí;269446;5628742.5;20890.06054688;both
RIO GRANDE DO SUL;RS;SUL;Ijuí;79719;1491002.875;18703.23046875;both
RIO GRANDE DO SUL;RS;SUL;Nova Araçá;4075;177862.4375;43647.21875;both
RIO GRANDE DO SUL;RS;SUL;Três Coroas;24786;410240.34375;16551.2890625;both
RIO GRANDE DO SUL;RS;SUL;Marau;36643;1122898.375;30644.27929688;both
RIO GRANDE DO SUL;RS;SUL;Arroio dos Ratos;14181;120845.828125;8521.66992188;both
RIO GRANDE DO SUL;RS;SUL;São Francisco de Paula;22503;322701.8125;14340.38964844;both
RIO GRANDE DO SUL;RS;SUL;Sapucaia do Sul;126316;1767158.5;13989.98046875;both
RIO GRANDE DO SUL;RS;SUL;Campo Novo;5419;72882.3671875;13449.41015625;both
RIO GRANDE DO SUL;RS;SUL;Ronda Alta;9865;145564.03125;14755.59960938;both
RIO GRANDE DO SUL;RS;SUL;Taquari;26626;376346.8125;14134.55957031;both
RIO GRANDE DO SUL;RS;SUL;Tapejara;19147;461480.8125;24101.99023438;both
RIO GRANDE DO SUL;RS;SUL;Condor;6873;164325.484375;23908.83984375;both
RIO GRANDE DO SUL;RS;SUL;Santa Tereza;1893;24639.33789062;13016.03027344;both
RIO GRANDE DO SUL;RS;SUL;Victor Graeff;3120;81178.4609375;26018.74023438;both
RIO GRANDE DO SUL;RS;SUL;Paverama;7841;72262.53125;9215.98046875;both
RIO GRANDE DO SUL;RS;SUL;São Marcos;20537;307391.84375;14967.70996094;both
RIO GRANDE DO SUL;RS;SUL;Santa Rosa;66059;1305199.625;19758.08984375;both
RIO GRANDE DO SUL;RS;SUL;Capivari do Sul;3528;117816.9765625;33394.828125;both
RIO GRANDE DO SUL;RS;SUL;Espumoso;15435;281323.28125;18226.3203125;both
RIO GRANDE DO SUL;RS;SUL;São Pedro do Sul;17073;188440.59375;11037.33984375;both
RIO GRANDE DO SUL;RS;SUL;Tupanci do Sul;1781;22554.49609375;12663.95019531;both
RIO GRANDE DO SUL;RS;SUL;São Pedro das Missões;2051;22753.234375;11093.73046875;both
RIO GRANDE DO SUL;RS;SUL;Gentil;1574;43079.91796875;27369.7109375;both
RIO GRANDE DO SUL;RS;SUL;Ibarama;4443;53799.26171875;12108.76953125;both
RIO GRANDE DO SUL;RS;SUL;Nova Ramada;2464;51088.55859375;20733.99023438;both
RIO GRANDE DO SUL;RS;SUL;Jacuizinho;2765;44878.171875;16230.79980469;both
RIO GRANDE DO SUL;RS;SUL;Mariana Pimentel;4173;44338.70703125;10625.13964844;both
RIO GRANDE DO SUL;RS;SUL;Santiago;51160;496870.46875;9712.08984375;both
RIO GRANDE DO SUL;RS;SUL;Tenente Portela;14253;142915.875;10027.0703125;both
RIO GRANDE DO SUL;RS;SUL;Porto Vera Cruz;2038;22020.046875;10804.73046875;both
RIO GRANDE DO SUL;RS;SUL;Salvador do Sul;7165;139793.515625;19510.609375;both
RIO GRANDE DO SUL;RS;SUL;Novo Hamburgo;257746;4499416.0;17456.77929688;both
RIO GRANDE DO SUL;RS;SUL;Fagundes Varela;2607;52355.99609375;20082.84960938;both
RIO GRANDE DO SUL;RS;SUL;Maçambará;4375;134769.140625;30804.36914062;both
